"datesold","price","bedrooms"
"2008-12-04 00:00:00",463000,"4"
"2008-12-04 00:00:00",470000,"4"
"2008-12-04 00:00:00",570000,"4"
"2008-12-04 00:00:00",680000,"4"
"2008-12-04 00:00:00",250000,"1"
"2008-12-04 00:00:00",300000,"2"
"2008-12-04 00:00:00",385000,"1"
"2008-12-05 00:00:00",299000,"3"
"2008-12-05 00:00:00",309000,"3"
"2008-12-05 00:00:00",333000,"2"
"2008-12-05 00:00:00",430000,"3"
"2008-12-05 00:00:00",445000,"3"
"2008-12-05 00:00:00",455000,"4"
"2008-12-05 00:00:00",493000,"5"
"2008-12-05 00:00:00",505000,"3"
"2008-12-05 00:00:00",650000,"3"
"2008-12-06 00:00:00",378250,"3"
"2008-12-06 00:00:00",595000,"3"
"2008-12-06 00:00:00",600000,"4"
"2008-12-06 00:00:00",672000,"4"
"2008-12-08 00:00:00",314000,"3"
"2008-12-08 00:00:00",350000,"3"
"2008-12-08 00:00:00",355000,"3"
"2008-12-08 00:00:00",365000,"3"
"2008-12-08 00:00:00",431000,"4"
"2008-12-08 00:00:00",470000,"4"
"2008-12-08 00:00:00",525000,"4"
"2008-12-08 00:00:00",610000,"4"
"2008-12-08 00:00:00",855000,"4"
"2008-12-09 00:00:00",490000,"4"
"2008-12-09 00:00:00",540000,"4"
"2008-12-09 00:00:00",695000,"4"
"2008-12-10 00:00:00",335000,"3"
"2008-12-10 00:00:00",340000,"3"
"2008-12-10 00:00:00",385000,"3"
"2008-12-10 00:00:00",392000,"3"
"2008-12-10 00:00:00",420000,"3"
"2008-12-10 00:00:00",435000,"2"
"2008-12-10 00:00:00",435000,"4"
"2008-12-10 00:00:00",440000,"3"
"2008-12-10 00:00:00",480000,"4"
"2008-12-10 00:00:00",600000,"4"
"2008-12-11 00:00:00",520000,"4"
"2008-12-12 00:00:00",351000,"4"
"2008-12-12 00:00:00",355000,"2"
"2008-12-12 00:00:00",455000,"3"
"2008-12-12 00:00:00",470000,"4"
"2008-12-12 00:00:00",525000,"5"
"2008-12-12 00:00:00",665000,"3"
"2008-12-12 00:00:00",805000,"4"
"2008-12-13 00:00:00",775000,"4"
"2008-12-15 00:00:00",360000,"3"
"2008-12-15 00:00:00",373500,"3"
"2008-12-15 00:00:00",398000,"3"
"2008-12-15 00:00:00",405000,"3"
"2008-12-15 00:00:00",472000,"4"
"2008-12-15 00:00:00",505000,"4"
"2008-12-15 00:00:00",530000,"4"
"2008-12-15 00:00:00",625000,"2"
"2008-12-15 00:00:00",295000,"2"
"2008-12-15 00:00:00",385000,"3"
"2008-12-16 00:00:00",362500,"3"
"2008-12-16 00:00:00",413000,"3"
"2008-12-16 00:00:00",420000,"4"
"2008-12-16 00:00:00",520000,"4"
"2008-12-16 00:00:00",585000,"4"
"2008-12-16 00:00:00",279000,"1"
"2008-12-17 00:00:00",378500,"3"
"2008-12-17 00:00:00",600000,"4"
"2008-12-17 00:00:00",720000,"4"
"2008-12-18 00:00:00",416500,"3"
"2008-12-18 00:00:00",420000,"4"
"2008-12-18 00:00:00",431600,"4"
"2008-12-19 00:00:00",339950,"3"
"2008-12-19 00:00:00",350000,"3"
"2008-12-19 00:00:00",380000,"3"
"2008-12-19 00:00:00",428250,"3"
"2008-12-19 00:00:00",439000,"3"
"2008-12-19 00:00:00",472000,"4"
"2008-12-19 00:00:00",499000,"4"
"2008-12-19 00:00:00",527000,"5"
"2008-12-19 00:00:00",550000,"4"
"2008-12-19 00:00:00",716000,"3"
"2008-12-19 00:00:00",900000,"4"
"2008-12-20 00:00:00",495000,"3"
"2008-12-20 00:00:00",540000,"3"
"2008-12-20 00:00:00",1375000,"4"
"2008-12-20 00:00:00",3500000,"5"
"2008-12-22 00:00:00",379000,"3"
"2008-12-22 00:00:00",390000,"4"
"2008-12-22 00:00:00",399500,"3"
"2008-12-22 00:00:00",456000,"3"
"2008-12-22 00:00:00",490000,"4"
"2008-12-22 00:00:00",585000,"4"
"2008-12-22 00:00:00",630000,"4"
"2008-12-22 00:00:00",855000,"3"
"2008-12-22 00:00:00",350000,"2"
"2008-12-23 00:00:00",355000,"3"
"2008-12-23 00:00:00",361500,"3"
"2008-12-23 00:00:00",381000,"3"
"2008-12-23 00:00:00",390000,"3"
"2008-12-23 00:00:00",395000,"3"
"2008-12-23 00:00:00",444000,"4"
"2008-12-23 00:00:00",450000,"4"
"2008-12-23 00:00:00",452000,"4"
"2008-12-23 00:00:00",480000,"4"
"2008-12-23 00:00:00",500000,"3"
"2008-12-23 00:00:00",571000,"3"
"2008-12-23 00:00:00",315000,"2"
"2008-12-24 00:00:00",310000,"2"
"2008-12-24 00:00:00",369950,"3"
"2008-12-24 00:00:00",385000,"3"
"2008-12-24 00:00:00",394000,"3"
"2008-12-24 00:00:00",400000,"4"
"2008-12-24 00:00:00",400000,"3"
"2008-12-24 00:00:00",400000,"3"
"2008-12-24 00:00:00",400000,"3"
"2008-12-24 00:00:00",499000,"4"
"2008-12-24 00:00:00",1057500,"4"
"2008-12-24 00:00:00",400000,"3"
"2008-12-24 00:00:00",440000,"2"
"2009-01-05 00:00:00",419950,"2"
"2009-01-05 00:00:00",425000,"1"
"2009-01-06 00:00:00",342500,"3"
"2009-01-06 00:00:00",450000,"4"
"2009-01-06 00:00:00",300000,"2"
"2009-01-07 00:00:00",420000,"3"
"2009-01-07 00:00:00",270000,"2"
"2009-01-08 00:00:00",394000,"3"
"2009-01-08 00:00:00",410000,"4"
"2009-01-08 00:00:00",411500,"3"
"2009-01-08 00:00:00",560000,"4"
"2009-01-08 00:00:00",435000,"3"
"2009-01-09 00:00:00",383000,"3"
"2009-01-09 00:00:00",385000,"3"
"2009-01-09 00:00:00",420000,"2"
"2009-01-10 00:00:00",585000,"4"
"2009-01-10 00:00:00",590000,"4"
"2009-01-12 00:00:00",340500,"3"
"2009-01-12 00:00:00",410000,"3"
"2009-01-12 00:00:00",418000,"3"
"2009-01-12 00:00:00",470000,"4"
"2009-01-12 00:00:00",609950,"4"
"2009-01-12 00:00:00",630000,"4"
"2009-01-12 00:00:00",750000,"5"
"2009-01-12 00:00:00",475000,"2"
"2009-01-13 00:00:00",420000,"3"
"2009-01-13 00:00:00",515000,"4"
"2009-01-13 00:00:00",637000,"4"
"2009-01-14 00:00:00",315000,"3"
"2009-01-14 00:00:00",400000,"3"
"2009-01-14 00:00:00",439000,"4"
"2009-01-15 00:00:00",330000,"3"
"2009-01-15 00:00:00",350000,"3"
"2009-01-15 00:00:00",440000,"3"
"2009-01-15 00:00:00",462500,"4"
"2009-01-15 00:00:00",465000,"2"
"2009-01-15 00:00:00",589000,"3"
"2009-01-15 00:00:00",640000,"4"
"2009-01-16 00:00:00",319950,"3"
"2009-01-16 00:00:00",456000,"3"
"2009-01-16 00:00:00",585000,"4"
"2009-01-19 00:00:00",400000,"3"
"2009-01-19 00:00:00",615000,"4"
"2009-01-19 00:00:00",688889,"4"
"2009-01-20 00:00:00",392000,"3"
"2009-01-20 00:00:00",425000,"3"
"2009-01-20 00:00:00",465000,"4"
"2009-01-20 00:00:00",500000,"3"
"2009-01-20 00:00:00",1150000,"4"
"2009-01-20 00:00:00",402000,"3"
"2009-01-21 00:00:00",570000,"4"
"2009-01-22 00:00:00",308000,"3"
"2009-01-22 00:00:00",512000,"4"
"2009-01-22 00:00:00",575000,"3"
"2009-01-23 00:00:00",315000,"3"
"2009-01-23 00:00:00",317500,"3"
"2009-01-23 00:00:00",335000,"3"
"2009-01-23 00:00:00",360000,"3"
"2009-01-23 00:00:00",380000,"4"
"2009-01-23 00:00:00",394000,"3"
"2009-01-23 00:00:00",570000,"4"
"2009-01-23 00:00:00",890000,"3"
"2009-01-23 00:00:00",485000,"3"
"2009-01-27 00:00:00",327000,"3"
"2009-01-27 00:00:00",350500,"3"
"2009-01-27 00:00:00",475000,"4"
"2009-01-27 00:00:00",750000,"5"
"2009-01-27 00:00:00",2100000,"4"
"2009-01-27 00:00:00",435000,"2"
"2009-01-28 00:00:00",325000,"3"
"2009-01-28 00:00:00",365000,"3"
"2009-01-28 00:00:00",441000,"4"
"2009-01-28 00:00:00",450000,"3"
"2009-01-28 00:00:00",620000,"4"
"2009-01-29 00:00:00",341000,"3"
"2009-01-29 00:00:00",395000,"3"
"2009-01-29 00:00:00",550000,"3"
"2009-01-29 00:00:00",612000,"4"
"2009-01-29 00:00:00",279000,"2"
"2009-01-29 00:00:00",385000,"2"
"2009-01-30 00:00:00",450000,"3"
"2009-01-30 00:00:00",467500,"3"
"2009-01-30 00:00:00",476000,"3"
"2009-01-30 00:00:00",525000,"4"
"2009-01-30 00:00:00",601000,"4"
"2009-01-30 00:00:00",217000,"2"
"2009-01-30 00:00:00",330000,"1"
"2009-01-31 00:00:00",440000,"3"
"2009-01-31 00:00:00",495000,"3"
"2009-02-02 00:00:00",500000,"5"
"2009-02-02 00:00:00",622500,"4"
"2009-02-02 00:00:00",379000,"2"
"2009-02-03 00:00:00",335000,"2"
"2009-02-03 00:00:00",339000,"3"
"2009-02-03 00:00:00",362000,"3"
"2009-02-03 00:00:00",390000,"4"
"2009-02-03 00:00:00",412000,"3"
"2009-02-03 00:00:00",420000,"4"
"2009-02-03 00:00:00",485000,"2"
"2009-02-03 00:00:00",605000,"3"
"2009-02-03 00:00:00",365000,"2"
"2009-02-03 00:00:00",578000,"2"
"2009-02-04 00:00:00",370000,"3"
"2009-02-04 00:00:00",440000,"4"
"2009-02-04 00:00:00",530000,"4"
"2009-02-04 00:00:00",356000,"2"
"2009-02-04 00:00:00",419000,"2"
"2009-02-05 00:00:00",340000,"3"
"2009-02-05 00:00:00",435000,"4"
"2009-02-05 00:00:00",438000,"4"
"2009-02-05 00:00:00",495000,"4"
"2009-02-05 00:00:00",620000,"4"
"2009-02-06 00:00:00",339000,"3"
"2009-02-06 00:00:00",500000,"5"
"2009-02-06 00:00:00",510000,"4"
"2009-02-06 00:00:00",535000,"4"
"2009-02-06 00:00:00",323000,"1"
"2009-02-07 00:00:00",512000,"3"
"2009-02-09 00:00:00",395000,"4"
"2009-02-09 00:00:00",520000,"4"
"2009-02-09 00:00:00",545000,"4"
"2009-02-09 00:00:00",715000,"4"
"2009-02-09 00:00:00",276000,"3"
"2009-02-09 00:00:00",389000,"2"
"2009-02-09 00:00:00",405000,"2"
"2009-02-10 00:00:00",335000,"3"
"2009-02-10 00:00:00",400000,"3"
"2009-02-10 00:00:00",468000,"4"
"2009-02-10 00:00:00",510000,"4"
"2009-02-10 00:00:00",400000,"2"
"2009-02-10 00:00:00",412000,"2"
"2009-02-10 00:00:00",535000,"2"
"2009-02-11 00:00:00",100000,"3"
"2009-02-11 00:00:00",380000,"3"
"2009-02-11 00:00:00",385000,"3"
"2009-02-11 00:00:00",407000,"3"
"2009-02-11 00:00:00",410000,"4"
"2009-02-11 00:00:00",480000,"4"
"2009-02-11 00:00:00",535000,"4"
"2009-02-11 00:00:00",670000,"4"
"2009-02-11 00:00:00",366000,"2"
"2009-02-11 00:00:00",370000,"2"
"2009-02-12 00:00:00",347500,"3"
"2009-02-12 00:00:00",380000,"3"
"2009-02-12 00:00:00",400000,"3"
"2009-02-12 00:00:00",405000,"4"
"2009-02-12 00:00:00",408000,"4"
"2009-02-12 00:00:00",485000,"4"
"2009-02-12 00:00:00",384000,"3"
"2009-02-13 00:00:00",362000,"3"
"2009-02-13 00:00:00",435000,"4"
"2009-02-13 00:00:00",450000,"4"
"2009-02-13 00:00:00",880000,"4"
"2009-02-13 00:00:00",290000,"2"
"2009-02-13 00:00:00",321000,"2"
"2009-02-14 00:00:00",456000,"3"
"2009-02-16 00:00:00",355000,"3"
"2009-02-16 00:00:00",426500,"4"
"2009-02-16 00:00:00",490000,"4"
"2009-02-16 00:00:00",602000,"4"
"2009-02-17 00:00:00",355000,"3"
"2009-02-17 00:00:00",380000,"3"
"2009-02-17 00:00:00",410000,"4"
"2009-02-17 00:00:00",449000,"4"
"2009-02-17 00:00:00",486000,"4"
"2009-02-17 00:00:00",490000,"4"
"2009-02-17 00:00:00",490000,"3"
"2009-02-17 00:00:00",560000,"5"
"2009-02-17 00:00:00",275000,"2"
"2009-02-17 00:00:00",489000,"2"
"2009-02-18 00:00:00",513000,"4"
"2009-02-18 00:00:00",522000,"3"
"2009-02-19 00:00:00",370000,"3"
"2009-02-19 00:00:00",405000,"4"
"2009-02-19 00:00:00",539000,"5"
"2009-02-19 00:00:00",560000,"4"
"2009-02-19 00:00:00",627500,"3"
"2009-02-20 00:00:00",405000,"4"
"2009-02-20 00:00:00",410000,"3"
"2009-02-20 00:00:00",671000,"4"
"2009-02-20 00:00:00",385000,"3"
"2009-02-21 00:00:00",690000,"4"
"2009-02-23 00:00:00",362000,"3"
"2009-02-23 00:00:00",379950,"3"
"2009-02-23 00:00:00",391000,"4"
"2009-02-23 00:00:00",480000,"4"
"2009-02-23 00:00:00",495000,"3"
"2009-02-23 00:00:00",630000,"4"
"2009-02-23 00:00:00",338000,"2"
"2009-02-24 00:00:00",360000,"3"
"2009-02-24 00:00:00",477000,"4"
"2009-02-24 00:00:00",750000,"5"
"2009-02-25 00:00:00",1580000,"4"
"2009-02-25 00:00:00",482500,"2"
"2009-02-26 00:00:00",390000,"3"
"2009-02-26 00:00:00",401500,"3"
"2009-02-26 00:00:00",440000,"5"
"2009-02-26 00:00:00",490000,"5"
"2009-02-26 00:00:00",580000,"4"
"2009-02-26 00:00:00",720000,"5"
"2009-02-26 00:00:00",315000,"1"
"2009-02-26 00:00:00",390000,"2"
"2009-02-27 00:00:00",476000,"4"
"2009-02-27 00:00:00",410000,"1"
"2009-02-28 00:00:00",400000,"3"
"2009-02-28 00:00:00",277000,"1"
"2009-03-02 00:00:00",460000,"4"
"2009-03-02 00:00:00",485000,"4"
"2009-03-02 00:00:00",505000,"4"
"2009-03-02 00:00:00",780000,"4"
"2009-03-02 00:00:00",530000,"2"
"2009-03-03 00:00:00",283000,"3"
"2009-03-03 00:00:00",325000,"3"
"2009-03-03 00:00:00",360000,"3"
"2009-03-03 00:00:00",389000,"3"
"2009-03-03 00:00:00",395000,"3"
"2009-03-03 00:00:00",805000,"4"
"2009-03-03 00:00:00",450000,"2"
"2009-03-04 00:00:00",347500,"3"
"2009-03-04 00:00:00",390000,"4"
"2009-03-04 00:00:00",390000,"3"
"2009-03-04 00:00:00",423500,"4"
"2009-03-04 00:00:00",430000,"4"
"2009-03-04 00:00:00",465000,"5"
"2009-03-04 00:00:00",484500,"3"
"2009-03-05 00:00:00",399000,"3"
"2009-03-05 00:00:00",501500,"4"
"2009-03-05 00:00:00",550000,"3"
"2009-03-05 00:00:00",278000,"1"
"2009-03-05 00:00:00",440000,"3"
"2009-03-06 00:00:00",309950,"3"
"2009-03-06 00:00:00",351126,"2"
"2009-03-06 00:00:00",425000,"5"
"2009-03-06 00:00:00",435000,"4"
"2009-03-06 00:00:00",447500,"3"
"2009-03-06 00:00:00",468000,"4"
"2009-03-06 00:00:00",560000,"3"
"2009-03-06 00:00:00",560000,"4"
"2009-03-06 00:00:00",608000,"4"
"2009-03-06 00:00:00",615000,"3"
"2009-03-06 00:00:00",620000,"4"
"2009-03-06 00:00:00",290000,"2"
"2009-03-06 00:00:00",422000,"3"
"2009-03-07 00:00:00",417000,"3"
"2009-03-07 00:00:00",454000,"3"
"2009-03-10 00:00:00",398000,"3"
"2009-03-10 00:00:00",435000,"4"
"2009-03-10 00:00:00",455000,"3"
"2009-03-10 00:00:00",475000,"4"
"2009-03-10 00:00:00",475000,"3"
"2009-03-10 00:00:00",478000,"4"
"2009-03-10 00:00:00",490000,"4"
"2009-03-10 00:00:00",647000,"4"
"2009-03-10 00:00:00",675000,"3"
"2009-03-11 00:00:00",308000,"2"
"2009-03-11 00:00:00",365000,"3"
"2009-03-11 00:00:00",376000,"3"
"2009-03-11 00:00:00",398000,"3"
"2009-03-11 00:00:00",550000,"3"
"2009-03-11 00:00:00",759000,"4"
"2009-03-11 00:00:00",759000,"4"
"2009-03-11 00:00:00",275000,"2"
"2009-03-12 00:00:00",359950,"3"
"2009-03-12 00:00:00",375000,"4"
"2009-03-12 00:00:00",380000,"4"
"2009-03-12 00:00:00",440000,"3"
"2009-03-12 00:00:00",445000,"4"
"2009-03-12 00:00:00",480000,"3"
"2009-03-12 00:00:00",517500,"3"
"2009-03-13 00:00:00",295000,"3"
"2009-03-13 00:00:00",335000,"3"
"2009-03-13 00:00:00",353000,"3"
"2009-03-13 00:00:00",453500,"4"
"2009-03-13 00:00:00",715000,"4"
"2009-03-13 00:00:00",858000,"5"
"2009-03-13 00:00:00",395000,"2"
"2009-03-14 00:00:00",500000,"5"
"2009-03-16 00:00:00",392500,"3"
"2009-03-16 00:00:00",397500,"3"
"2009-03-16 00:00:00",690000,"5"
"2009-03-17 00:00:00",352000,"3"
"2009-03-17 00:00:00",390000,"3"
"2009-03-17 00:00:00",420000,"3"
"2009-03-17 00:00:00",437500,"4"
"2009-03-17 00:00:00",461000,"4"
"2009-03-17 00:00:00",511000,"4"
"2009-03-17 00:00:00",515000,"4"
"2009-03-17 00:00:00",580000,"4"
"2009-03-17 00:00:00",1015000,"4"
"2009-03-17 00:00:00",357500,"2"
"2009-03-18 00:00:00",370000,"3"
"2009-03-18 00:00:00",400000,"3"
"2009-03-18 00:00:00",400100,"3"
"2009-03-18 00:00:00",475000,"4"
"2009-03-18 00:00:00",485000,"3"
"2009-03-18 00:00:00",645000,"4"
"2009-03-18 00:00:00",670000,"4"
"2009-03-19 00:00:00",370000,"3"
"2009-03-19 00:00:00",372000,"4"
"2009-03-19 00:00:00",374000,"3"
"2009-03-19 00:00:00",375000,"3"
"2009-03-19 00:00:00",393000,"4"
"2009-03-19 00:00:00",395000,"3"
"2009-03-19 00:00:00",395000,"3"
"2009-03-19 00:00:00",430000,"3"
"2009-03-19 00:00:00",430000,"3"
"2009-03-19 00:00:00",485000,"3"
"2009-03-20 00:00:00",370000,"3"
"2009-03-20 00:00:00",415000,"3"
"2009-03-20 00:00:00",470000,"4"
"2009-03-20 00:00:00",575000,"5"
"2009-03-20 00:00:00",595000,"3"
"2009-03-20 00:00:00",825000,"5"
"2009-03-20 00:00:00",279000,"1"
"2009-03-20 00:00:00",490000,"3"
"2009-03-22 00:00:00",438000,"4"
"2009-03-23 00:00:00",360000,"3"
"2009-03-23 00:00:00",409588,"4"
"2009-03-23 00:00:00",422000,"4"
"2009-03-23 00:00:00",423000,"3"
"2009-03-23 00:00:00",465000,"4"
"2009-03-23 00:00:00",550000,"4"
"2009-03-23 00:00:00",564500,"4"
"2009-03-23 00:00:00",595000,"4"
"2009-03-23 00:00:00",275000,"1"
"2009-03-24 00:00:00",406000,"4"
"2009-03-24 00:00:00",429000,"3"
"2009-03-24 00:00:00",450000,"4"
"2009-03-24 00:00:00",472000,"4"
"2009-03-24 00:00:00",610000,"4"
"2009-03-24 00:00:00",665000,"5"
"2009-03-25 00:00:00",360000,"3"
"2009-03-25 00:00:00",395000,"3"
"2009-03-25 00:00:00",520000,"4"
"2009-03-25 00:00:00",593000,"4"
"2009-03-25 00:00:00",650000,"3"
"2009-03-25 00:00:00",713000,"4"
"2009-03-25 00:00:00",2600000,"3"
"2009-03-25 00:00:00",378500,"3"
"2009-03-26 00:00:00",320000,"3"
"2009-03-26 00:00:00",350000,"3"
"2009-03-26 00:00:00",370000,"3"
"2009-03-27 00:00:00",353000,"3"
"2009-03-27 00:00:00",362000,"3"
"2009-03-27 00:00:00",480000,"3"
"2009-03-27 00:00:00",530000,"3"
"2009-03-27 00:00:00",590000,"3"
"2009-03-27 00:00:00",660000,"4"
"2009-03-27 00:00:00",455000,"2"
"2009-03-28 00:00:00",461000,"3"
"2009-03-28 00:00:00",645000,"3"
"2009-03-28 00:00:00",690000,"4"
"2009-03-28 00:00:00",722000,"4"
"2009-03-28 00:00:00",1310000,"4"
"2009-03-30 00:00:00",356500,"3"
"2009-03-30 00:00:00",373500,"3"
"2009-03-30 00:00:00",450000,"4"
"2009-03-30 00:00:00",470000,"3"
"2009-03-30 00:00:00",480000,"5"
"2009-03-30 00:00:00",561000,"3"
"2009-03-30 00:00:00",565000,"3"
"2009-03-30 00:00:00",568500,"4"
"2009-03-30 00:00:00",310000,"1"
"2009-03-30 00:00:00",340000,"1"
"2009-03-30 00:00:00",356000,"2"
"2009-03-31 00:00:00",435000,"4"
"2009-03-31 00:00:00",580000,"4"
"2009-03-31 00:00:00",610000,"3"
"2009-03-31 00:00:00",637000,"5"
"2009-03-31 00:00:00",800000,"4"
"2009-04-01 00:00:00",288000,"3"
"2009-04-01 00:00:00",370000,"3"
"2009-04-01 00:00:00",430000,"4"
"2009-04-01 00:00:00",439000,"3"
"2009-04-01 00:00:00",464000,"4"
"2009-04-01 00:00:00",585000,"3"
"2009-04-01 00:00:00",281000,"2"
"2009-04-02 00:00:00",326000,"3"
"2009-04-02 00:00:00",423000,"4"
"2009-04-02 00:00:00",475000,"4"
"2009-04-02 00:00:00",800000,"4"
"2009-04-03 00:00:00",345000,"3"
"2009-04-03 00:00:00",470000,"4"
"2009-04-03 00:00:00",490000,"4"
"2009-04-03 00:00:00",550000,"4"
"2009-04-03 00:00:00",555000,"4"
"2009-04-03 00:00:00",812000,"4"
"2009-04-03 00:00:00",625000,"3"
"2009-04-04 00:00:00",517000,"3"
"2009-04-06 00:00:00",360000,"3"
"2009-04-06 00:00:00",406500,"3"
"2009-04-06 00:00:00",422000,"3"
"2009-04-06 00:00:00",435000,"3"
"2009-04-06 00:00:00",455000,"4"
"2009-04-06 00:00:00",515000,"3"
"2009-04-06 00:00:00",522000,"4"
"2009-04-06 00:00:00",560000,"4"
"2009-04-06 00:00:00",1875000,"5"
"2009-04-07 00:00:00",375500,"3"
"2009-04-07 00:00:00",420000,"3"
"2009-04-07 00:00:00",440000,"4"
"2009-04-07 00:00:00",485000,"4"
"2009-04-07 00:00:00",490000,"4"
"2009-04-07 00:00:00",527000,"3"
"2009-04-07 00:00:00",550000,"4"
"2009-04-07 00:00:00",560000,"4"
"2009-04-07 00:00:00",690000,"4"
"2009-04-07 00:00:00",720000,"5"
"2009-04-07 00:00:00",941000,"5"
"2009-04-07 00:00:00",318500,"2"
"2009-04-08 00:00:00",460000,"4"
"2009-04-08 00:00:00",495000,"4"
"2009-04-09 00:00:00",353500,"3"
"2009-04-09 00:00:00",365000,"3"
"2009-04-09 00:00:00",461500,"4"
"2009-04-09 00:00:00",470000,"3"
"2009-04-14 00:00:00",420000,"3"
"2009-04-14 00:00:00",441550,"3"
"2009-04-14 00:00:00",480000,"4"
"2009-04-14 00:00:00",500000,"4"
"2009-04-15 00:00:00",315000,"2"
"2009-04-15 00:00:00",345000,"3"
"2009-04-15 00:00:00",405000,"4"
"2009-04-15 00:00:00",428500,"3"
"2009-04-15 00:00:00",440000,"3"
"2009-04-15 00:00:00",510000,"3"
"2009-04-15 00:00:00",525000,"3"
"2009-04-15 00:00:00",531000,"5"
"2009-04-15 00:00:00",655000,"3"
"2009-04-15 00:00:00",2200000,"4"
"2009-04-16 00:00:00",425000,"3"
"2009-04-16 00:00:00",425000,"3"
"2009-04-16 00:00:00",435000,"4"
"2009-04-16 00:00:00",447500,"3"
"2009-04-16 00:00:00",522500,"3"
"2009-04-16 00:00:00",530000,"4"
"2009-04-16 00:00:00",270000,"2"
"2009-04-16 00:00:00",372000,"2"
"2009-04-16 00:00:00",640000,"2"
"2009-04-17 00:00:00",358000,"3"
"2009-04-17 00:00:00",436000,"3"
"2009-04-17 00:00:00",470000,"4"
"2009-04-17 00:00:00",870000,"4"
"2009-04-17 00:00:00",339000,"1"
"2009-04-17 00:00:00",350500,"1"
"2009-04-18 00:00:00",575000,"4"
"2009-04-20 00:00:00",370000,"3"
"2009-04-20 00:00:00",380000,"3"
"2009-04-20 00:00:00",380000,"3"
"2009-04-20 00:00:00",460000,"3"
"2009-04-20 00:00:00",477000,"3"
"2009-04-20 00:00:00",480000,"4"
"2009-04-20 00:00:00",565000,"3"
"2009-04-20 00:00:00",680000,"4"
"2009-04-20 00:00:00",785000,"4"
"2009-04-21 00:00:00",355000,"3"
"2009-04-21 00:00:00",400000,"3"
"2009-04-21 00:00:00",410000,"3"
"2009-04-21 00:00:00",500000,"4"
"2009-04-22 00:00:00",415000,"3"
"2009-04-22 00:00:00",630000,"4"
"2009-04-22 00:00:00",840000,"3"
"2009-04-23 00:00:00",335000,"3"
"2009-04-23 00:00:00",412000,"3"
"2009-04-23 00:00:00",467500,"4"
"2009-04-23 00:00:00",390500,"1"
"2009-04-23 00:00:00",446000,"2"
"2009-04-24 00:00:00",336000,"2"
"2009-04-24 00:00:00",365000,"3"
"2009-04-24 00:00:00",387500,"3"
"2009-04-24 00:00:00",405000,"3"
"2009-04-24 00:00:00",410000,"4"
"2009-04-24 00:00:00",421999,"4"
"2009-04-24 00:00:00",463000,"4"
"2009-04-24 00:00:00",472000,"4"
"2009-04-24 00:00:00",479000,"3"
"2009-04-24 00:00:00",538000,"4"
"2009-04-24 00:00:00",685000,"4"
"2009-04-28 00:00:00",300000,"3"
"2009-04-28 00:00:00",355000,"3"
"2009-04-28 00:00:00",555000,"4"
"2009-04-28 00:00:00",530000,"2"
"2009-04-29 00:00:00",391000,"3"
"2009-04-29 00:00:00",407000,"4"
"2009-04-29 00:00:00",542000,"4"
"2009-04-29 00:00:00",330000,"2"
"2009-04-30 00:00:00",270000,"2"
"2009-04-30 00:00:00",350600,"2"
"2009-05-01 00:00:00",370000,"3"
"2009-05-01 00:00:00",415000,"3"
"2009-05-01 00:00:00",427000,"4"
"2009-05-01 00:00:00",490000,"5"
"2009-05-01 00:00:00",565000,"4"
"2009-05-01 00:00:00",605000,"4"
"2009-05-01 00:00:00",223000,"1"
"2009-05-01 00:00:00",420000,"3"
"2009-05-04 00:00:00",340000,"3"
"2009-05-04 00:00:00",360000,"3"
"2009-05-04 00:00:00",375000,"3"
"2009-05-04 00:00:00",499950,"4"
"2009-05-04 00:00:00",551000,"5"
"2009-05-04 00:00:00",627000,"5"
"2009-05-05 00:00:00",368500,"3"
"2009-05-05 00:00:00",390000,"3"
"2009-05-05 00:00:00",445000,"2"
"2009-05-05 00:00:00",460000,"4"
"2009-05-05 00:00:00",522500,"4"
"2009-05-05 00:00:00",710000,"4"
"2009-05-06 00:00:00",490000,"3"
"2009-05-06 00:00:00",520000,"4"
"2009-05-06 00:00:00",525000,"4"
"2009-05-06 00:00:00",620000,"4"
"2009-05-06 00:00:00",330000,"2"
"2009-05-07 00:00:00",320000,"3"
"2009-05-07 00:00:00",375000,"3"
"2009-05-07 00:00:00",402227,"3"
"2009-05-07 00:00:00",412000,"3"
"2009-05-07 00:00:00",485000,"4"
"2009-05-07 00:00:00",525000,"2"
"2009-05-08 00:00:00",395000,"3"
"2009-05-08 00:00:00",450000,"4"
"2009-05-08 00:00:00",485000,"4"
"2009-05-08 00:00:00",615000,"3"
"2009-05-08 00:00:00",675000,"3"
"2009-05-08 00:00:00",720000,"5"
"2009-05-08 00:00:00",1050000,"4"
"2009-05-08 00:00:00",485000,"2"
"2009-05-09 00:00:00",401000,"3"
"2009-05-11 00:00:00",315000,"3"
"2009-05-11 00:00:00",325000,"3"
"2009-05-11 00:00:00",375000,"3"
"2009-05-11 00:00:00",390500,"3"
"2009-05-11 00:00:00",495000,"3"
"2009-05-12 00:00:00",458000,"4"
"2009-05-12 00:00:00",477500,"3"
"2009-05-12 00:00:00",215000,"1"
"2009-05-12 00:00:00",375000,"2"
"2009-05-13 00:00:00",387000,"3"
"2009-05-13 00:00:00",410000,"3"
"2009-05-13 00:00:00",805000,"4"
"2009-05-14 00:00:00",450000,"4"
"2009-05-14 00:00:00",160000,"1"
"2009-05-15 00:00:00",350000,"2"
"2009-05-15 00:00:00",389000,"3"
